TSNE Element 1,TSNE Element 2,TSNE Element 3,stimulus,restimulus
-26.73378,11.029387,-3.9525232,0,0
-26.065113,9.748784,-0.9238093,0,0
-42.677216,13.991604,-2.713719,0,0
-24.28878,11.782523,-1.8348677,0,0
-22.619553,16.43221,-3.0971615,0,0
-23.625214,15.714394,-3.2210279,0,0
-24.917208,13.7837715,-2.2077494,0,0
-25.351622,11.240289,-1.179472,0,0
-26.239668,9.054922,-1.5637136,0,0
-23.910414,0.18200621,9.864122,0,0
-23.776749,-0.020735657,8.185581,0,0
-25.049416,10.487707,-0.12214266,0,0
-26.987885,1.5751609,5.8718762,0,0
-28.41828,1.2891425,8.007083,0,0
-28.923355,1.1278484,9.093828,0,0
-26.830994,0.49408707,9.904625,0,0
-25.979336,12.122478,-2.1174428,0,0
-21.690521,20.079145,-4.4820766,0,0
-21.198185,20.549957,-4.609811,0,0
-21.405043,19.6308,-4.076307,0,0
-22.858315,16.461037,-0.25372362,0,0
-23.481005,15.668866,2.0919774,0,0
-20.948437,17.11995,22.03765,0,0
-12.781138,22.470186,24.275656,0,0
-7.304294,26.446005,27.710434,0,0
-0.7494092,27.577919,29.307066,0,0
-4.342797,33.466736,23.669016,0,0
-4.342847,33.466736,23.669338,0,0
-4.3423896,33.466732,23.669025,0,0
-12.41352,30.39412,22.758307,0,0
-12.413543,30.394117,22.75833,0,0
-13.105022,29.483679,14.972358,0,0
-42.56557,18.675323,-3.165637,0,0
-34.645996,19.313456,11.148014,0,0
-32.042744,16.781855,4.44772,0,0
-31.968666,16.160042,4.655642,0,0
-31.968666,16.160042,4.655642,0,0
-34.64594,19.313501,11.147783,0,0
-19.578564,31.151865,18.782618,0,0
-20.958784,28.44907,2.0660458,0,0
-20.649094,29.735746,-4.337799,0,0
-20.921423,29.383146,-4.947153,0,0
-21.138742,29.137987,-3.6693501,0,0
-22.612001,26.894794,-0.45540127,0,0
-24.132406,25.79463,4.338146,0,0
-23.725748,27.695189,5.7933846,0,0
-22.924894,26.777416,5.153313,0,0
-24.686422,25.856184,6.0043283,0,0
-25.970535,25.147608,6.4211435,0,0
-33.479706,20.349949,6.002912,0,0
-28.50178,13.275748,-0.666852,0,0
-26.616232,13.608043,-2.2596908,0,0
-26.666395,13.624781,-2.3076384,0,0
-28.785984,11.994132,-2.104296,0,0
-24.606884,-0.41224468,13.161486,0,0
-23.910343,0.1820316,9.864269,0,0
-42.503227,14.228499,-2.9868846,0,0
-25.823341,12.589583,1.6716918,0,0
-23.162977,15.528326,1.3232042,0,0
-22.737444,15.579787,0.22074935,0,0
-21.81115,17.34573,-2.2119412,0,0
-19.720055,22.121004,-5.0457063,0,0
-19.90279,22.974834,-6.031027,0,0
-20.242405,22.22083,-5.169716,0,0
-19.427416,19.80457,-4.0878816,0,0
-21.189152,17.199701,-2.3602877,0,0
-23.430735,10.477365,-1.5430315,0,0
-24.665712,1.839226,4.5259676,0,0
-26.212915,1.5829422,5.335017,0,0
-26.553745,1.5905693,5.5224257,0,0
-29.882353,10.03086,2.8506484,0,0
-30.906553,11.626632,4.9607954,0,0
-28.923594,1.1278485,9.093828,0,0
-24.606958,-0.41236064,13.161906,0,0
-27.686493,-0.23275365,13.465056,0,0
-30.246197,0.40028343,13.2843,0,0
-32.53189,19.653702,0.6342417,0,0
-30.216455,0.34907195,14.1625395,0,0
-28.193869,12.888001,-3.1483064,0,0
-27.284586,11.265969,-3.7295575,0,0
-26.854055,9.560492,-2.9499905,0,0
-26.98226,7.271656,-2.6797764,0,0
-23.248898,-5.043451,9.097588,0,0
-25.532595,-7.0757647,9.942843,0,0
-24.571842,-8.131311,12.063307,0,0
-23.979559,-8.557668,14.092234,0,0
-22.214964,-4.4723907,16.047035,0,0
-25.36455,-1.5813909,15.46432,0,0
-27.736368,-0.442092,13.899755,0,0
-5.2097254,-9.372678,1.1943004,10,10
-2.6319427,-10.689351,1.1378772,10,10
-2.9313455,-10.149462,2.198529,10,10
-4.6978498,-9.266983,5.7339697,10,10
-6.1342273,-8.996753,6.8243074,10,10
-7.4629307,-8.110286,7.9525976,10,10
-37.85357,15.095391,-3.5131505,10,10
-37.780228,15.034025,-3.5481117,10,10
-37.018925,12.377086,-4.876269,10,10
1.6556594,-9.9610405,2.713467,10,10
2.0742621,-11.060418,3.289822,10,10
2.0598135,-11.151905,3.3573868,10,10
1.9657162,-11.411787,3.5606575,10,10
-38.670776,13.578995,-4.164025,10,10
12.916429,6.4189806,15.654913,10,10
12.927214,6.4259844,15.681147,10,10
-37.923218,15.201035,-3.4528491,10,10
-20.61394,7.024072,7.9923368,10,10
-16.181372,5.8739877,9.888837,10,10
-13.973344,3.5139804,6.3315754,10,10
-39.24425,15.857583,-6.8253946,10,10
-17.631601,10.227432,10.9884,10,10
-16.656971,13.663405,14.399265,10,10
-16.761621,15.094142,14.336733,10,10
-40.408806,17.178804,-5.6044726,10,10
12.992872,4.3814635,15.411431,10,10
13.003399,4.381011,15.375955,10,10
14.07081,5.7709665,13.654745,10,10
3.5794995,-1.0008732,7.389557,10,10
0.037408188,-2.5409963,5.869174,10,10
-0.9363345,-2.4086957,6.405451,10,10
-4.069458,-3.1103055,5.543002,10,10
-5.7494435,-3.5655172,6.3707137,10,10
-38.461254,14.38911,-5.8386207,10,10
12.482852,5.234465,18.131147,10,10
13.731718,5.8659635,20.737345,10,10
12.490372,5.4011025,18.261356,10,10
-35.48701,15.934716,-8.765315,10,10
0.0896452,4.037763,0.4535997,10,10
-0.3443229,2.0840063,0.9543418,10,10
-1.152423,0.20531708,1.8730136,10,10
-4.1160307,-0.71014804,1.9077429,10,10
-5.719897,-2.0502949,3.5182247,10,10
-6.017533,-3.372266,6.640194,10,10
-15.448247,14.831638,11.349075,10,10
-16.13348,15.057551,10.864488,10,10
-2.3049393,-4.4497333,8.50774,10,10
-2.3049393,-4.4497337,8.50774,10,10
-5.2586627,-5.5933604,10.258664,10,10
-37.879562,15.110276,-3.4956892,10,10
-37.87882,15.116229,-3.4982872,10,10
-38.010902,14.041746,-4.953015,10,10
-2.8375854,-4.230703,4.867483,10,10
-0.83358246,-2.4489372,6.2432704,10,10
-8.096232,0.92252845,11.688514,10,10
9.345571,2.8966613,13.441155,10,10
9.925675,3.0611436,14.020614,10,10
9.394868,2.9853568,13.574918,10,10
9.297623,3.0266666,13.556878,10,10
-14.246082,14.392855,12.656043,10,10
-15.289217,14.841806,11.300828,10,10
-5.5046363,-5.496274,7.6938643,10,10
10.176658,3.981171,15.325606,10,10
11.641957,3.620093,17.873291,10,10
10.126926,3.1061041,14.709177,10,10
9.388715,2.8983412,13.629551,10,10
9.248638,3.0464354,13.571305,10,10
-39.28381,14.919692,-7.459245,10,10
-20.378525,7.795911,8.041184,10,10
-6.1348696,-3.4562414,6.8383703,10,10
-3.9904602,-3.34721,5.5558596,10,10
-4.4446754,-4.0528517,4.4530044,10,10
12.243123,4.466076,18.121403,10,10
11.7574,3.3258297,19.177464,10,10
12.0595455,4.074581,18.192614,10,10
10.744976,3.8723304,15.393781,10,10
10.270182,3.7866685,15.199715,10,10
-9.380246,-2.7945132,8.73163,10,10
-7.159712,-1.2469069,3.200709,10,10
-39.07095,14.959603,-7.309805,10,10
10.157935,3.1985176,14.69763,10,10
10.173928,3.0904512,14.729408,10,10
9.88976,3.1678762,14.216512,10,10
-16.513556,11.983601,18.335978,10,10
-8.186449,0.991601,11.674643,10,10
-7.2851925,3.5019474,8.42482,10,10
-38.78869,15.018987,-7.2857614,10,10
10.156186,3.3096595,14.65819,10,10
9.306601,2.9763405,13.489053,10,10
9.302652,3.0140023,13.497602,10,10
0.42203575,9.508322,12.9708185,10,10
3.800697,14.85513,8.810685,10,10
8.600718,16.8342,8.15622,10,10
9.929168,-5.71048,13.194162,10,10
13.2617,-5.4170523,17.788902,10,10
13.524079,-5.434097,17.94419,10,10
16.06345,-7.271449,16.777895,10,10
16.136026,-7.4019465,16.613277,10,10
15.86202,-8.172173,15.834791,10,10
15.758087,-8.387357,15.626906,10,10
15.718783,-8.405055,15.625355,10,10
15.677585,-8.411348,15.66189,10,10
16.186083,-7.4099154,16.589813,10,10
16.213795,-7.2750263,16.74418,10,10
16.15671,-7.325069,16.691673,10,10
16.175308,-7.3970346,16.604172,10,10
16.156569,-7.6998897,16.257494,10,10
16.820024,-7.3230567,16.447561,10,10
17.271551,-7.211596,16.405977,10,10
17.476507,-7.1870604,16.366066,10,10
17.490257,-7.212407,16.290277,10,10
17.469,-7.2207246,16.277697,10,10
17.49813,-7.169052,16.354712,10,10
20.902563,-5.3381276,18.828663,10,10
20.732283,-5.6658163,18.701656,10,10
20.552486,-6.5059533,18.221434,10,10
20.501856,-7.0256014,17.847605,10,10
20.443474,-7.284535,17.505133,10,10
20.037418,-7.7543206,16.533766,10,10
19.81144,-7.947957,16.054298,10,10
19.87129,-7.885955,16.268171,10,10
19.888636,-7.8768506,16.279522,10,10
20.081282,-7.7631435,16.309685,10,10
20.531197,-7.457383,17.010914,10,10
20.612906,-7.477037,17.263268,10,10
20.599716,-7.4884024,17.243069,10,10
20.536613,-7.5766945,17.038418,10,10
20.302576,-7.7562685,16.31054,10,10
20.27583,-7.8076286,15.853383,10,10
20.872816,-7.668556,17.369675,10,10
21.061644,-7.7719493,17.649035,10,10
22.636705,-9.115363,22.69383,10,10
22.871296,-9.140174,23.368666,10,10
23.190975,-9.12629,23.585608,10,10
23.358164,-9.368387,23.755053,10,10
23.850307,-9.915101,24.173208,10,10
23.978361,-10.042484,24.233616,10,10
23.997713,-10.126636,24.260406,10,10
23.974943,-10.173755,24.235453,10,10
23.93638,-10.148874,24.200764,10,10
23.938324,-10.243126,24.304821,10,10
23.9943,-10.404769,24.528162,10,10
24.16718,-10.61004,24.979782,10,10
24.440166,-10.782019,25.48816,10,10
24.483551,-10.752054,25.693024,10,10
24.543394,-10.600094,25.96024,10,10
24.988245,-10.076872,26.592094,10,10
25.13244,-9.972923,26.661295,10,10
25.219603,-10.092869,26.772303,10,10
48.435917,-3.6875799,7.5484595,10,10
48.293755,-3.593342,6.917917,10,10
48.239388,-3.648232,6.4957185,10,10
48.26809,-3.62463,6.5337834,10,10
48.43254,-3.5679698,6.563195,10,10
48.467304,-3.5892308,6.4434185,10,10
48.47319,-3.5957005,6.433894,10,10
48.45262,-3.6104982,6.3701687,10,10
48.42797,-3.6206045,6.2540793,10,10
48.3892,-3.5427442,5.966482,10,10
48.457783,-3.0118904,5.4200287,10,10
48.538376,-2.6117747,5.1870413,10,10
48.631256,-2.1078227,4.9750824,10,10
48.65239,-1.2725817,4.4303946,10,10
48.582638,-0.9605794,4.165967,10,10
48.477886,-0.63631433,3.7325323,10,10
48.378235,-0.23377593,3.2766418,10,10
48.268353,1.9636958,1.48255,10,10
48.22728,2.123092,1.2670473,10,10
48.19886,2.182348,1.2093678,10,10
48.037468,2.371154,0.93094707,10,10
47.85326,2.5380743,0.63822514,10,10
47.432053,3.0622861,0.13392754,10,10
47.2962,3.286013,0.009759471,10,10
47.213757,3.3745334,-0.03375746,10,10
47.18386,3.408471,-0.04533108,10,10
47.185883,3.4215503,0.067863494,10,10
47.14497,3.4114678,0.09796577,10,10
47.086994,3.3629704,0.060216885,10,10
47.20479,3.1222348,0.16190715,10,10
47.415382,2.2318456,0.38602287,10,10
47.434536,1.1656996,0.61541563,10,10
47.33113,0.33464065,1.171156,10,10
47.290623,-0.10451451,1.410084,10,10
47.22518,-0.41657904,1.5084413,10,10
47.15445,-0.61434907,1.5609477,10,10
47.25634,0.31208044,1.0531442,10,10
47.331642,1.0818987,0.48037562,10,10
47.264694,1.1581495,0.26727986,10,10
47.264336,1.0361545,0.3064333,10,10
47.219646,0.6210073,0.5480934,10,10
46.868412,-0.398839,1.0429356,10,10
46.71905,-0.63115263,1.1603149,10,10
46.60374,-0.8705332,1.336877,10,10
46.265472,-1.7941172,2.0769496,10,10
45.953922,-3.071685,3.1989703,10,10
45.95036,-3.2396207,3.2841241,10,10
45.97669,-3.019257,3.1723237,10,10
45.908676,-3.0694294,3.288619,10,10
45.60533,-3.6138306,3.8872423,10,10
45.44228,-4.161819,4.3897395,10,10
45.41183,-3.8747826,4.188214,10,10
45.360897,-4.1407275,4.4046383,10,10
45.361916,-4.738667,4.8609014,10,10
45.293022,-5.1801424,5.441978,10,10
45.175537,-5.239722,5.8824563,10,10
45.23381,-5.2053027,5.5894337,10,10
45.333572,-5.1017323,5.247265,10,10
45.368923,-5.0361857,5.054616,10,10
45.351517,-5.1782928,5.199315,10,10
45.39165,-5.120391,5.068148,10,10
45.355484,-5.154941,5.1757426,10,10
45.345448,-5.1737022,5.3572574,10,10
45.911125,-4.00869,6.7948046,10,10
45.692795,-3.6808507,7.3204074,10,10
45.40177,-3.6333406,7.558434,10,10
45.259575,-3.823461,7.596766,10,10
44.848316,-4.426058,7.649934,10,10
44.429604,-5.096168,7.72858,10,10
44.57121,-5.524938,6.8751893,10,10
45.171257,-5.241307,5.4567327,10,10
45.15771,-5.2605863,5.5451784,10,10
44.912605,-5.4684606,6.076961,10,10
44.74768,-5.598053,6.4865026,10,10
44.438038,-5.9656677,7.2889338,10,10
43.914864,-6.467535,8.24895,10,10
43.719242,-6.648178,8.591533,10,10
43.645317,-6.762441,8.682704,10,10
43.604496,-6.81731,8.770054,10,10
43.53425,-6.897199,8.968644,10,10
43.42469,-6.966676,9.346226,10,10
43.296074,-7.0479736,9.736546,10,10
43.13047,-7.1173034,10.31633,10,10
43.12513,-7.0335445,10.431894,10,10
43.136322,-6.9194765,10.480944,10,10
43.06812,-7.013833,10.620617,10,10
21.079357,-12.747996,25.17845,10,10
20.771528,-12.776963,24.723202,10,10
20.493189,-12.725744,24.40445,10,10
20.096346,-12.529698,24.014547,10,10
19.428535,-12.278561,23.602057,10,10
18.860498,-12.00422,23.42477,10,10
17.716335,-11.671678,22.971523,10,10
17.072018,-11.107297,22.983042,10,10
17.264065,-10.776646,23.153772,10,10
17.309935,-10.714069,23.061844,10,10
17.153313,-10.757228,22.921183,10,10
16.098274,-11.528739,20.949837,10,10
15.957737,-11.841886,20.563744,10,10
15.860741,-11.978357,20.434383,10,10
15.6427965,-11.952699,20.329557,10,10
17.174332,-10.441946,23.164,10,10
17.890745,-6.6043715,22.978424,10,10
17.923307,-6.3968434,23.008606,10,10
17.744453,-6.3454223,22.704268,10,10
17.26859,-6.285723,22.03781,10,10
16.704063,-6.1734385,21.206442,10,10
14.397888,-6.9359107,19.548605,10,10
14.304287,-7.0190396,19.456394,10,10
14.3076515,-7.035204,19.365532,10,10
12.230323,-8.353109,11.342298,10,10
12.121053,-8.385532,11.428035,10,10
11.981911,-8.194637,11.340833,10,10
28.114157,-2.139242,-22.319086,10,10
28.169218,-2.4558334,-23.118277,10,10
28.199142,-2.4197133,-23.20345,10,10
28.121454,-2.5790591,-23.146072,10,10
12.827508,0.43200636,18.542883,10,10
16.508106,1.2271653,20.380524,10,10
16.750055,1.3975632,20.22309,10,10
17.302769,0.93680453,19.180458,10,10
17.411148,0.8354899,19.108551,10,10
17.490717,0.7434532,19.023891,10,10
31.504244,10.91708,-0.022794586,10,10
32.592693,10.446013,-0.24371138,10,10
33.37711,5.7037334,5.761268,10,10
34.658566,5.1158757,8.161006,10,10
35.45381,2.90105,9.374811,10,10
35.54116,2.5194857,11.288973,10,10
36.000496,1.3760967,12.524591,10,10
36.070267,1.2349254,12.708716,10,10
36.062424,0.9644816,12.974323,10,10
35.81678,1.1171776,12.719722,10,10
35.703915,1.3286543,12.491835,10,10
36.204937,-0.4728471,14.555011,10,10
37.8806,-2.7832425,17.823845,10,10
38.46972,-3.5480683,19.019085,10,10
38.556564,-3.728403,19.333612,10,10
38.55397,-3.7487438,19.339647,10,10
38.600365,-3.8883958,19.57392,10,10
38.531677,-3.752172,19.267664,10,10
38.220737,-3.2701254,18.191383,10,10
38.186413,-3.21407,18.192156,10,10
37.956104,-2.92729,17.867748,10,10
37.243637,-2.2706416,16.871866,10,10
36.530956,-1.2984375,15.925261,10,10
36.220364,-0.8119479,15.35234,10,10
36.147274,-0.68405867,15.235573,10,10
36.30053,-0.98008794,15.823826,10,10
36.2792,-0.9285697,15.73292,10,10
36.149227,-0.6163621,14.970016,10,10
36.043194,0.24938326,14.018952,10,10
35.24494,1.4566635,12.270189,10,10
33.180637,1.7340311,10.4326515,10,10
32.87576,1.6757609,9.87929,10,10
33.992336,4.6941924,7.7129884,10,10
33.749756,5.5301805,7.336193,10,10
33.473724,6.5945387,6.6565814,10,10
32.961533,7.491488,5.701359,10,10
32.011723,8.779738,4.815798,10,10
30.981857,9.2093935,4.4852405,10,10
28.368832,10.288287,3.3256721,10,10
27.17739,10.920434,2.4173331,10,10
26.424978,11.320838,1.9425339,10,10
22.368488,12.996947,0.5079165,10,10
22.111351,13.2395115,0.36156952,10,10
20.8133,14.500563,-0.41981,10,10
-31.67708,19.825937,9.760778,0,0
-31.581167,19.834494,9.718161,0,0
-31.401499,19.493704,10.146209,0,0
-24.598219,18.6287,5.4679394,0,0
-24.011534,15.056267,2.9579303,0,0
-30.502876,9.118703,8.254529,0,0
-30.13144,10.562576,5.144584,0,0
-24.404968,23.577951,14.617377,0,0
-2.3612337,35.940292,21.41782,0,0
0.5661019,35.98578,17.029642,0,0
-42.339237,21.060411,-1.8896139,0,0
2.636107,37.142647,12.375279,0,0
3.5606196,38.20006,9.5348835,0,0
4.247348,38.185333,7.618039,0,0
-2.914988,40.105747,12.779656,0,0
-9.231378,38.04373,8.408022,0,0
-9.55686,37.798973,8.769655,0,0
-7.9701905,32.915367,11.85816,0,0
-7.9701114,32.915386,11.8581295,0,0
-5.8780384,38.73208,14.863531,0,0
-2.8532212,33.168354,9.122087,0,0
-3.483468,39.17825,2.5337539,0,0
-22.246195,31.815786,11.958879,0,0
-7.7898536,41.214146,5.600486,0,0
-25.431694,24.959751,15.389382,0,0
-25.43174,24.95972,15.389484,0,0
-19.8148,27.872683,20.71649,0,0
-21.809155,26.19432,-0.036883917,0,0
-20.560715,28.986708,-6.045646,0,0
-20.877756,29.33227,-7.1593084,0,0
-22.194746,28.576435,-6.0484185,0,0
-22.508726,25.890455,-4.2914534,0,0
-22.450089,25.602669,-4.4299984,0,0
-24.422771,20.640148,-3.6037602,0,0
-24.847168,19.626062,-1.928953,0,0
-22.359312,25.950926,-2.0838199,0,0
-22.48029,26.294073,-3.2381325,0,0
-22.437075,26.636389,-1.0199589,0,0
-24.780336,20.45481,-2.041824,0,0
-24.199957,16.360636,-0.6881693,0,0
-23.82429,16.280487,-1.0482026,0,0
-24.23894,13.200149,-2.020764,0,0
-25.1453,10.7364435,-0.72008336,0,0
-23.58568,-0.13747813,7.980361,0,0
-21.711725,-1.2906933,8.894448,0,0
-24.206997,0.10800476,11.084276,0,0
-21.896906,-1.4932674,13.238589,0,0
-24.657331,-0.54847914,14.022336,0,0
-30.113014,0.51472896,12.517659,0,0
-33.571983,19.840143,6.389811,0,0
-15.658463,44.47639,0.19144939,0,0
-5.789791,39.611942,4.48869,0,0
-7.97019,32.915363,11.858184,0,0
-22.922693,27.98273,6.2968903,0,0
-19.458097,27.795023,-0.23984022,0,0
-19.370852,27.206573,-1.381756,0,0
-19.540224,27.799658,-0.62430245,0,0
-20.761757,27.953152,1.536125,0,0
-21.548433,27.868181,2.171947,0,0
-44.756065,17.052958,-4.9945445,0,0
-22.784115,27.131594,5.3603625,0,0
-20.335398,27.893099,17.923923,0,0
-21.768612,25.807243,4.110521,0,0
-18.095247,25.298252,-1.0828973,0,0
-16.18939,27.680061,-5.824577,0,0
-7.669207,27.40822,-27.238377,0,0
0.63786346,20.021877,-38.848473,0,0
3.122675,18.419947,-37.827988,0,0
3.70942,18.001472,-38.018753,0,0
3.8426833,17.991323,-38.026226,0,0
2.7254946,18.740925,-37.4523,0,0
2.3839965,19.075066,-37.258274,0,0
2.8468015,19.054277,-36.65337,0,0
4.483243,14.267849,-39.182644,0,0
5.610049,11.498678,-40.545322,0,0
5.8479347,10.333265,-41.278805,0,0
3.083517,-28.117702,-18.81046,0,0
2.6154213,-29.185354,-18.478546,0,0
2.683152,-28.913527,-18.498087,0,0
3.1550725,-28.007698,-18.838192,0,0
5.1950927,10.591251,-41.14558,0,0
5.000027,10.8221445,-41.02465,0,0
5.0161934,10.753955,-41.04104,0,0
4.6232443,11.32213,-40.813225,0,0
3.484056,13.486947,-39.661755,0,0
3.7436483,13.516022,-39.44098,0,0
4.866234,12.758826,-39.61571,0,0
5.0067925,12.664089,-39.83267,0,0
4.92554,12.789575,-39.593376,0,0
3.8670413,14.398213,-39.098957,0,0
2.266662,18.52918,-37.3772,0,0
-1.1165334,22.611359,-35.52634,0,0
-1.3601289,24.37371,-32.158722,0,0
-0.62960047,23.93924,-31.970366,0,0
2.8338969,19.939032,-34.802353,0,0
3.1491516,18.5873,-35.960712,0,0
3.1784265,19.346798,-36.09564,0,0
0.89581925,27.978252,-33.737873,0,0
5.2966404,17.903011,-39.01201,0,0
5.350303,17.876001,-39.1174,0,0
5.3112288,17.882694,-39.055836,0,0
5.297274,17.851038,-39.043373,0,0
5.292296,17.848394,-39.029762,0,0
4.9867353,17.937714,-38.70466,0,0
0.80581784,27.94751,-33.706207,0,0
-1.7948737,28.480759,-31.565538,0,0
-2.6858852,29.27442,-29.265488,0,0
0.051195115,30.203428,-27.90384,0,0
-5.6303835,30.700834,-25.885412,0,0
-6.795187,32.50739,-24.798594,0,0
-15.676399,33.837463,-8.508034,0,0
-16.109768,34.206627,-8.5776825,0,0
-2.6073034,29.18627,-29.041193,0,0
-0.2666161,27.067993,-32.35246,0,0
0.8329539,27.78457,-33.63252,0,0
0.8742704,27.876518,-33.712807,0,0
0.83653253,27.848783,-33.699482,0,0
-0.48327386,26.962585,-32.510452,0,0
-2.1020012,25.218294,-32.459606,0,0
-5.830269,26.298792,-28.049728,0,0
-10.152972,28.932432,-22.502388,0,0
-13.689621,26.199362,-16.660667,0,0
-13.277226,25.862358,-17.26036,0,0
-10.405664,25.236092,-20.604372,0,0
-5.43355,23.215147,-28.607882,0,0
-5.2946763,22.904943,-29.132488,0,0
-7.304708,23.31965,-30.772161,0,0
-7.52855,23.429245,-31.139664,0,0
-7.1270328,22.759954,-33.130787,0,0
-7.744679,23.562292,-32.03481,0,0
-7.4416714,23.391386,-32.01518,0,0
-6.247993,21.813566,-34.227173,0,0
-7.162609,22.542664,-33.457687,0,0
-8.619759,23.63985,-32.081676,0,0
-10.301888,25.599566,-30.242153,0,0
-10.14178,28.086605,-28.932877,0,0
-7.6995883,27.568087,-33.02104,0,0
-5.417434,25.928268,-36.059612,0,0
-5.447356,25.966682,-35.99107,0,0
-5.710409,26.681616,-35.04772,0,0
-5.3886395,25.785408,-36.090378,0,0
-5.394074,25.842026,-36.01107,0,0
-5.6963725,26.89106,-34.773888,0,0
-5.960017,26.997623,-34.30029,0,0
-4.790704,28.902834,-32.923363,0,0
-6.854217,30.950876,-28.315683,0,0
-7.863521,31.613167,-27.288013,0,0
-18.980911,32.361652,-12.379158,0,0
-18.934767,31.945967,-12.5665455,0,0
-7.432258,27.497555,-32.338478,0,0
-6.4661016,23.696346,-33.150326,0,0
-7.413253,23.601955,-32.160465,0,0
-9.064468,25.447573,-29.067215,0,0
-9.235669,29.540272,-26.428177,0,0
-11.596795,30.102154,-28.846682,0,0
-6.7296753,31.086071,-28.327892,0,0
-7.125762,31.69164,-27.768269,0,0
-7.570946,32.005222,-26.922579,0,0
-17.565914,34.099342,-9.195993,0,0
-18.102571,33.24381,-9.0331135,0,0
-14.140615,33.82361,-13.211517,0,0
-18.875488,31.920406,-12.48995,0,0
-18.858042,31.655582,-12.234481,0,0
-19.61384,30.328316,-10.197059,0,0
-20.481575,27.707062,-10.418714,0,0
-9.957619,28.429024,-29.577652,0,0
-8.51328,26.985668,-33.340485,0,0
-8.453697,27.028505,-33.38619,0,0
-8.679774,27.12428,-32.446133,0,0
-9.28018,26.130838,-31.535036,0,0
-9.968546,25.563715,-30.633783,0,0
-10.165453,25.580158,-30.448391,0,0
-11.767364,29.702604,-28.840008,0,0
-11.187002,26.109753,-29.918709,0,0
-13.728054,24.502846,-21.570478,0,0
-19.57771,28.89119,-13.936327,0,0
-19.52522,29.051317,-14.074253,0,0
-19.759912,28.299547,-13.219235,0,0
-19.77295,29.524086,-9.2895,0,0
-21.402842,34.29606,-3.4785726,0,0
-20.818462,29.717457,-4.29684,0,0
-19.943024,30.610968,-9.5030575,0,0
-8.879285,28.575317,-30.935995,0,0
-8.483557,27.644127,-32.30924,0,0
-9.112599,27.548273,-31.331974,0,0
-10.243741,28.434092,-29.008223,0,0
-19.118296,29.43988,-14.728901,0,0
-17.90356,30.276257,-12.406828,0,0
-18.06976,30.15603,-12.236548,0,0
-17.765348,27.705893,-10.884987,0,0
-18.48417,30.079632,-12.16228,0,0
-18.735455,30.057793,-12.247687,0,0
-18.303825,30.476057,-11.949394,0,0
-18.677177,31.776546,-12.591147,0,0
-18.314825,32.56608,-10.151976,0,0
-17.934792,31.86574,-9.071258,0,0
-18.532192,31.249113,-4.5796266,0,0
-18.637787,31.327864,-1.280128,0,0
-18.223967,29.562742,1.8196566,0,0
-16.783611,26.539604,3.1041028,0,0
-17.130875,26.822153,-0.934751,0,0
-17.85332,26.540724,-2.500063,0,0
-18.4327,31.07917,-12.972047,0,0
-7.327801,27.703981,-32.493294,0,0
-5.581832,27.091602,-34.46279,0,0
-5.858872,27.104591,-34.28822,0,0
-7.539965,28.11704,-32.05596,0,0
-11.608372,29.93145,-28.888784,0,0
-9.84183,28.855392,-28.877235,0,0
-10.094645,28.404102,-28.85884,0,0
-9.818838,29.788464,-27.258854,0,0
-7.905301,31.928122,-27.042433,0,0
-4.7209735,29.54086,-32.954224,0,0
-4.618028,29.005014,-33.246952,0,0
0.5984165,20.654276,-39.301056,0,0
0.66873497,20.298946,-39.1457,0,0
1.0642632,19.39463,-39.163643,0,0
0.5618057,19.939306,-38.836628,0,0
-4.877206,26.20333,-35.114502,0,0
-5.9884915,27.092693,-33.479904,0,0
-6.862291,28.541586,-30.044052,0,0
-7.550944,29.859705,-28.402084,0,0
-7.3547277,29.968285,-28.218172,0,0
-6.3639517,28.651333,-29.53899,0,0
-4.841077,26.122194,-33.023243,0,0
-5.238006,26.404203,-33.176113,0,0
-4.774419,26.43382,-34.82641,0,0
-4.9498844,26.69576,-34.43682,0,0
-5.4660907,28.643372,-31.741089,0,0
-7.9220414,29.497803,-28.667395,0,0
-10.01411,28.762424,-28.118763,0,0
-19.317986,29.457895,-14.12102,0,0
-20.094246,27.872429,-11.530652,0,0
-19.945541,27.021204,-8.936277,0,0
-20.105036,25.402233,-6.111515,0,0
-19.516645,25.223106,-6.185929,0,0
-18.411926,24.08229,-5.991673,0,0
-18.28126,22.090796,-3.9749238,0,0
-31.083275,20.908354,-11.794611,0,0
-18.68118,21.06438,0.43386015,0,0
-17.447077,24.11018,1.6070409,0,0
-17.534847,25.615534,4.8307805,0,0
-18.089104,27.877289,6.9800086,0,0
-8.357925,28.300274,26.95483,0,0
-11.771526,32.05722,21.686968,0,0
-25.917652,28.410402,14.67351,0,0
-34.645992,19.313425,11.148112,0,0
-33.02502,14.162753,7.975814,0,0
-24.115011,16.241796,-3.5022686,0,0
-24.040722,15.639588,-3.9050744,0,0
-24.503912,14.273283,-4.60065,0,0
-26.37724,12.255003,-2.365489,0,0
-26.970236,9.690742,-2.1596515,0,0
-24.635912,10.996607,-1.1214353,0,0
-25.036343,10.656632,0.24402972,0,0
-25.127893,10.782179,0.17438903,0,0
-24.40365,13.795651,-0.54859763,0,0
-23.890444,16.14482,-0.9335633,0,0
-24.971355,15.32857,-0.9949455,0,0
-25.190964,13.664001,0.63348573,0,0
